Block,Day,Plate,Date,StartTime,EndTime,Diet,Parasites,Clone,Rep,Well,Column,Treatment,Experiment,Died.After.Feed,Notes
4,22,3,1/25/2022,8:23,14:32,S,Uninf,MID,8,A3,3,SUninfMID,Metsch,,
4,22,3,1/25/2022,8:23,14:32,S,Uninf,MID,9,A4,4,SUninfMID,Metsch,,
4,22,3,1/25/2022,8:23,14:32,S,Uninf,MID,10,A5,5,SUninfMID,Metsch,,
4,22,3,1/25/2022,8:23,14:32,S,Uninf,STD,6,A6,6,SUninfSTD,Metsch,,
4,22,3,1/25/2022,8:23,14:32,S,Uninf,STD,8,A7,7,SUninfSTD,Metsch,,
4,22,3,1/25/2022,8:23,14:32,S,Uninf,STD,9,A8,8,SUninfSTD,Metsch,,
4,22,3,1/25/2022,8:23,14:32,S,Metsch,MID,6,A9,9,SMetschMID,Metsch,,
4,22,3,1/25/2022,8:23,14:32,S,Metsch,MID,10,A10,10,SMetschMID,Metsch,,
4,22,3,1/25/2022,8:23,14:32,S,Both,NoDaphnia,NoDaphnia,A11,11,SBothNoDaphnia,Metsch,,
4,22,3,1/25/2022,8:23,14:32,S,Both,NoAlgae,NoAlgae,A12,12,SBothNoAlgae,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,MID,6,A1,1,SMUninfMID,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,MID,8,A2,2,SMUninfMID,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,MID,9,A3,3,SMUninfMID,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,MID,10,A4,4,SMUninfMID,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,NA,NA,A5,5,SMUninfNA,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,STD,6,A6,6,SMUninfSTD,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,STD,7,A7,7,SMUninfSTD,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,STD,8,A8,8,SMUninfSTD,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,STD,9,A9,9,SMUninfSTD,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,STD,10,A10,10,SMUninfSTD,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,NoDaphnia,NoDaphnia,A11,11,SMUninfNoDaphnia,Metsch,,
4,22,4,1/25/2022,8:35,14:43,SM,Uninf,NoAlgae,NoAlgae,A12,12,SMUninfNoAlgae,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,MID,6,A1,1,SMMetschMID,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,STD,6,A2,2,SMMetschSTD,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,STD,7,A3,3,SMMetschSTD,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,STD,9,A4,4,SMMetschSTD,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,NA,NA,A5,5,SMMetschNA,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,NA,NA,A6,6,SMMetschNA,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,NA,NA,A7,7,SMMetschNA,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,NA,NA,A8,8,SMMetschNA,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,NA,NA,A9,9,SMMetschNA,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,NA,NA,A10,10,SMMetschNA,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,NoDaphnia,NoDaphnia,A11,11,SMMetschNoDaphnia,Metsch,,
4,22,5,1/25/2022,8:35,14:54,SM,Metsch,NoAlgae,NoAlgae,A12,12,SMMetschNoAlgae,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,MID,6,A1,1,M+UninfMID,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,MID,7,A2,2,M+UninfMID,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,MID,8,A3,3,M+UninfMID,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,MID,9,A4,4,M+UninfMID,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,MID,10,A5,5,M+UninfMID,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,STD,6,A6,6,M+UninfSTD,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,STD,7,A7,7,M+UninfSTD,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,STD,8,A8,8,M+UninfSTD,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,STD,9,A9,9,M+UninfSTD,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,STD,10,A10,10,M+UninfSTD,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,NoDaphnia,NoDaphnia,A11,11,M+UninfNoDaphnia,Metsch,,
4,22,6,1/25/2022,8:41,14:44,M+,Uninf,NoAlgae,NoAlgae,A12,12,M+UninfNoAlgae,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,MID,6,A1,1,M+MetschMID,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,MID,7,A2,2,M+MetschMID,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,MID,8,A3,3,M+MetschMID,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,MID,10,A4,4,M+MetschMID,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,STD,6,A5,5,M+MetschSTD,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,STD,7,A6,6,M+MetschSTD,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,STD,9,A7,7,M+MetschSTD,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,NA,NA,A8,8,M+MetschNA,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,NA,NA,A9,9,M+MetschNA,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,NA,NA,A10,10,M+MetschNA,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,NoDaphnia,NoDaphnia,A11,11,M+MetschNoDaphnia,Metsch,,
4,22,7,1/25/2022,8:41,14:52,M+,Metsch,NoAlgae,NoAlgae,A12,12,M+MetschNoAlgae,Metsch,,
