Unique.code,Diet,Parasites,Clone,Rep,Block,lifespan.days,Infection,InfectionStatus,Day,Offspring,Length
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,10,0,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,12,0,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,14,NA,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,15,0,1068.59
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,16,0,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,19,0,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,21,NA,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,22,0,1160.04
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,23,0,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,26,0,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,28,NA,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,29,0,1293.03
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,30,0,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,33,1,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,35,NA,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,36,0,1402.62
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,37,0,NA
M+ Past MID 10,M+,Pasteuria,Mid37,10,2,37,Infected,1,38,0,1374.29
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,7,0,1054.84
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,8,0,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,10,0,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,12,2,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,14,0,1407.71
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,15,0,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,16,12,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,19,4,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,21,4,1451.22
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,22,NA,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,23,0,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,26,4,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,28,0,1515.48
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,29,NA,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,30,8,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,33,1,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,35,0,1605.72
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,36,NA,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,37,0,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,37,Uninfected,0,38,0,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,7,0,1087.81
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,8,0,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,10,0,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,12,2,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,14,0,1475.72
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,15,0,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,16,12,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,19,6,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,21,0,1434.8
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,22,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,23,0,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,26,2,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,28,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,29,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,30,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,33,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,35,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,36,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,37,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,24,Uninfected,0,38,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,7,0,1048.01
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,8,0,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,10,0,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,12,2,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,14,0,1339.85
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,15,0,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,16,11,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,19,1,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,21,0,1368.88
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,22,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,23,0,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,26,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,28,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,29,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,30,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,33,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,35,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,36,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,37,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,24,Uninfected,0,38,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,7,0,1053.14
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,8,0,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,10,0,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,12,3,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,14,0,1330.39
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,15,0,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,16,7,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,19,4,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,21,3,1380.97
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,22,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,23,0,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,26,2,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,28,0,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,29,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,30,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,33,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,35,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,36,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,37,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,27,Uninfected,0,38,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,7,0,1044.04
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,8,0,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,10,0,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,12,3,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,14,0,1398.43
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,15,0,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,16,9,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,19,3,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,21,0,1415.68
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,22,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,23,1,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,26,2,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,28,0,1426.93
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,29,0,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,30,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,33,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,35,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,36,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,37,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,28,Uninfected,0,38,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,7,0,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,8,0,1242.17
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,10,0,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,12,2,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,14,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,15,0,1421.06
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,16,12,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,19,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,21,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,22,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,23,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,26,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,28,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,29,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,30,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,33,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,35,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,36,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,37,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,16,Uninfected,0,38,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,7,0,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,8,0,1064.21
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,10,0,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,12,3,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,14,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,15,0,1435.93
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,16,9,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,19,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,21,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,22,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,23,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,26,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,28,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,29,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,30,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,33,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,35,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,36,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,37,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,15,Uninfected,0,38,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,7,0,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,8,0,1230.89
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,10,0,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,12,3,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,14,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,15,4,1376.78
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,16,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,19,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,21,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,22,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,23,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,26,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,28,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,29,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,30,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,33,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,35,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,36,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,37,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,14,Uninfected,0,38,NA,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,7,0,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,8,0,1221.56
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,10,0,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,12,1,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,14,NA,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,15,0,1387.58
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,16,12,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,19,4,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,21,4,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,22,0,1539.84
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,23,0,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,26,5,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,28,NA,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,29,5,1599.69
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,30,6,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,33,4,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,35,NA,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,36,0,1656.12
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,37,4,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,37,Uninfected,0,38,6,1723.87
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,7,0,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,8,0,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,10,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,12,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,14,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,15,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,16,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,19,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,21,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,22,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,23,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,26,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,28,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,29,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,30,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,33,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,35,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,36,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,37,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,7,Uninfected,NA,38,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,7,0,995.83
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,8,0,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,10,0,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,12,1,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,14,0,1315.18
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,15,0,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,16,4,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,19,7,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,21,0,1307.82
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,22,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,23,0,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,26,0,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,28,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,29,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,30,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,33,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,35,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,36,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,37,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,25,Uninfected,0,38,NA,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,7,0,909.11
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,8,0,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,10,0,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,12,0,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,14,0,1203.2
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,15,0,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,16,4,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,19,3,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,21,0,1364.43
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,22,NA,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,23,4,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,26,4,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,28,0,1504.12
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,29,4,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,30,2,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,33,6,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,35,0,1640.72
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,36,NA,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,37,2,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,37,Uninfected,0,38,7,1677.11
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,7,0,1114.72
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,8,0,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,10,0,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,12,2,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,14,0,1335.32
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,15,0,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,16,3,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,19,9,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,21,0,1387.98
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,22,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,23,2,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,26,2,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,28,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,29,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,30,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,33,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,35,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,36,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,37,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,24,Uninfected,0,38,NA,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,7,0,1028.59
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,8,0,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,10,0,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,12,2,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,14,0,1318.7
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,15,0,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,16,6,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,19,0,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,21,0,1344.27
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,22,NA,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,23,2,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,26,1,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,28,0,1382.74
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,29,NA,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,30,1,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,33,0,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,35,0,1368.18
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,36,NA,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,37,NA,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,34,Uninfected,0,38,NA,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,7,0,899.73
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,8,0,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,10,0,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,12,0,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,14,0,1267.71
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,15,0,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,16,5,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,19,1,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,21,0,1425.83
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,22,NA,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,23,6,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,26,3,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,37,Uninfected,0,28,0,1445.52
