Unique.code,Diet,Parasites,Clone,Rep,Block,lifespan.days,Infection,InfectionStatus,Day,Offspring,Length
S:M Met MID 2,SM,Metsch,Mid37,2,3,13,Exposed,NA,15,NA,NA
S:M Met MID 2,SM,Metsch,Mid37,2,3,13,Exposed,NA,16,NA,NA
S:M Met MID 2,SM,Metsch,Mid37,2,3,13,Exposed,NA,19,NA,NA
S:M Met MID 2,SM,Metsch,Mid37,2,3,13,Exposed,NA,21,NA,NA
S:M Met MID 2,SM,Metsch,Mid37,2,3,13,Exposed,NA,22,NA,NA
S:M Met MID 2,SM,Metsch,Mid37,2,3,13,Exposed,NA,23,NA,NA
S:M Met MID 2,SM,Metsch,Mid37,2,3,13,Exposed,NA,24,NA,NA
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,7,0,885.42
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,8,0,NA
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,10,0,NA
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,12,0,NA
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,14,0,1164.53
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,15,NA,NA
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,16,0,NA
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,19,1,NA
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,21,0,1310.08
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,22,NA,NA
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,23,3,NA
S:M Met MID 3,SM,Metsch,Mid37,3,3,23,Exposed,0,24,0,1322.81
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,7,0,926.03
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,8,0,NA
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,10,0,NA
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,12,0,NA
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,14,0,1125.12
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,15,NA,NA
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,16,1,NA
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,19,2,NA
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,21,0,1276.71
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,22,NA,NA
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,23,2,NA
S:M Met MID 4,SM,Metsch,Mid37,4,3,23,Exposed,0,24,0,1327.85
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,7,0,968.14
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,8,0,NA
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,10,0,NA
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,12,0,NA
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,14,0,1163.26
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,15,NA,NA
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,16,2,NA
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,19,1,NA
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,21,0,1301.86
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,22,NA,NA
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,23,1,NA
S:M Met MID 5,SM,Metsch,Mid37,5,3,23,Exposed,0,24,0,1314.13
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,7,0,NA
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,8,0,787.99
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,10,0,NA
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,12,0,NA
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,14,NA,NA
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,15,0,923.73
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,16,0,NA
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,19,0,NA
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,21,NA,NA
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,22,0,1165.86
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,23,0,NA
S:M Met MID 6,SM,Metsch,Mid37,6,4,23,Infected,1,24,0,1182.53
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,7,0,NA
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,8,0,837.86
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,10,0,NA
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,12,0,NA
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,14,NA,NA
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,15,0,1026.12
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,16,0,NA
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,19,NA,NA
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,21,NA,NA
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,22,NA,NA
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,23,NA,NA
S:M Met MID 7,SM,Metsch,Mid37,7,4,16,Exposed,0,24,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,7,0,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,8,0,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,10,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,12,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,14,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,15,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,16,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,19,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,21,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,22,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,23,NA,NA
S:M Met MID 8,SM,Metsch,Mid37,8,4,7,Exposed,NA,24,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,7,0,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,8,0,863.7
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,10,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,12,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,14,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,15,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,16,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,19,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,21,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,22,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,23,NA,NA
S:M Met MID 9,SM,Metsch,Mid37,9,4,7,Exposed,NA,24,NA,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,7,0,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,8,0,884.68
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,10,0,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,12,0,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,14,NA,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,15,NA,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,16,NA,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,19,NA,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,21,NA,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,22,NA,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,23,NA,NA
S:M Met MID 10,SM,Metsch,Mid37,10,4,11,Exposed,NA,24,NA,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,7,0,878.57
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,8,0,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,10,0,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,12,0,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,14,0,1040.64
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,15,NA,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,16,0,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,19,0,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,21,0,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,22,NA,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,23,NA,NA
M Met MID 1,M,Metsch,Mid37,1,3,20,Exposed,0,24,NA,NA
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,7,0,834.78
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,8,0,NA
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,10,0,NA
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,12,0,NA
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,14,0,968.71
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,15,NA,NA
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,16,0,NA
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,19,0,NA
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,21,0,1214.73
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,22,NA,NA
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,23,3,NA
M Met MID 2,M,Metsch,Mid37,2,3,23,Exposed,0,24,0,1273.81
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,7,0,NA
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,8,0,NA
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,10,0,NA
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,12,0,NA
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,14,0,1051.8
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,15,NA,NA
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,16,1,NA
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,19,0,NA
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,21,3,1270.21
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,22,NA,NA
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,23,0,NA
M Met MID 3,M,Metsch,Mid37,3,3,23,Exposed,0,24,2,1367.79
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,7,0,873.11
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,8,0,NA
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,10,0,NA
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,12,0,NA
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,14,0,1079.87
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,15,NA,NA
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,16,0,NA
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,19,0,NA
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,21,NA,NA
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,22,NA,NA
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,23,NA,NA
M Met MID 4,M,Metsch,Mid37,4,3,19,Exposed,0,24,NA,NA
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,7,0,883.3
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,8,0,NA
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,10,0,NA
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,12,0,NA
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,14,0,1061.37
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,15,NA,NA
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,16,0,NA
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,19,0,NA
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,21,0,1186.11
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,22,NA,NA
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,23,0,NA
M Met MID 5,M,Metsch,Mid37,5,3,23,Exposed,0,24,0,1206.53
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,7,0,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,8,0,895.6
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,10,NA,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,12,NA,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,14,NA,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,15,NA,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,16,NA,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,19,NA,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,21,NA,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,22,NA,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,23,NA,NA
M Met MID 6,M,Metsch,Mid37,6,4,7,Exposed,NA,24,NA,NA
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,7,0,NA
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,8,0,941.82
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,10,0,NA
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,12,0,NA
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,14,NA,NA
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,15,0,1042.05
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,16,0,NA
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,19,0,NA
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,21,NA,NA
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,22,0,1258.63
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,23,2,NA
M Met MID 7,M,Metsch,Mid37,7,4,23,Exposed,0,24,0,1247.43
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,7,0,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,8,0,825.52
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,10,0,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,12,0,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,14,NA,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,15,NA,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,16,NA,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,19,NA,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,21,NA,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,22,NA,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,23,NA,NA
M Met MID 8,M,Metsch,Mid37,8,4,12,Exposed,NA,24,NA,NA
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,7,0,NA
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,8,0,949.7
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,10,0,NA
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,12,0,NA
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,14,NA,NA
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,15,0,1073.5
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,16,0,NA
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,19,0,NA
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,21,NA,NA
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,22,0,1312.25
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,23,1,NA
M Met MID 9,M,Metsch,Mid37,9,4,23,Exposed,0,24,0,1315.7
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,7,0,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,8,0,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,10,NA,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,12,NA,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,14,NA,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,15,NA,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,16,NA,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,19,NA,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,21,NA,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,22,NA,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,23,NA,NA
M Met MID 10,M,Metsch,Mid37,10,4,7,Exposed,NA,24,NA,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,7,0,766.19
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,8,0,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,10,0,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,12,0,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,14,NA,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,15,NA,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,16,NA,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,19,NA,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,21,NA,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,22,NA,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,23,NA,NA
M+ Met MID 1,M+,Metsch,Mid37,1,3,12,Exposed,NA,24,NA,NA
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,7,0,902.19
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,8,0,NA
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,10,0,NA
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,12,0,NA
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,14,0,1029.36
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,15,NA,NA
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,16,0,NA
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,19,0,NA
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,21,0,1200.28
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,22,NA,NA
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,23,1,NA
M+ Met MID 2,M+,Metsch,Mid37,2,3,23,Exposed,0,24,0,1243.28
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,7,0,781.06
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,8,0,NA
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,10,0,NA
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,12,0,NA
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,14,0,957.67
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,15,NA,NA
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,16,0,NA
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,19,0,NA
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,21,0,1159.25
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,22,NA,NA
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,23,0,NA
M+ Met MID 3,M+,Metsch,Mid37,3,3,23,Exposed,0,24,0,1249.24
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,7,0,827.99
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,8,0,NA
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,10,0,NA
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,12,0,NA
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,14,0,986.22
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,15,NA,NA
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,16,0,NA
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,19,0,NA
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,21,0,1086.08
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,22,NA,NA
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,23,0,NA
M+ Met MID 4,M+,Metsch,Mid37,4,3,23,Exposed,0,24,0,1137.64
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,7,0,891.24
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,8,0,NA
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,10,0,NA
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,12,0,NA
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,14,0,1062.31
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,15,NA,NA
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,16,0,NA
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,19,0,NA
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,21,0,1173.8
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,22,NA,NA
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,23,1,NA
M+ Met MID 5,M+,Metsch,Mid37,5,3,23,Exposed,0,24,0,1203.53
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,7,0,NA
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,8,0,847.32
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,10,0,NA
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,12,0,NA
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,14,NA,NA
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,15,0,995.26
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,16,0,NA
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,19,0,NA
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,21,NA,NA
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,22,0,1099.12
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,23,1,NA
M+ Met MID 6,M+,Metsch,Mid37,6,4,23,Exposed,0,24,0,1150.89
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,7,0,NA
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,8,0,801.05
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,10,0,NA
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,12,0,NA
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,14,NA,NA
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,15,0,955.35
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,16,0,NA
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,19,0,NA
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,21,NA,NA
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,22,0,1132.27
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,23,1,NA
M+ Met MID 7,M+,Metsch,Mid37,7,4,23,Exposed,0,24,0,1172.9
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,7,0,NA
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,8,0,873.69
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,10,0,NA
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,12,0,NA
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,14,NA,NA
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,15,0,1022.44
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,16,0,NA
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,19,0,NA
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,21,NA,NA
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,22,0,1318.67
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,23,2,NA
M+ Met MID 8,M+,Metsch,Mid37,8,4,23,Exposed,0,24,0,1337.57
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,7,0,NA
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,8,0,878.22
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,10,0,NA
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,12,0,NA
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,14,NA,NA
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,15,NA,NA
