Block,Day,Plate,Week,Date,StartTime,EndTime,Diet,Parasites,Clone,Rep,Well,Row,Column,Treatment,Experiment,Died.After.Resp,O2.sat.per.hr,mean.control.O2.sat,sd.control.O2.sat,VO2,metabolic.rate,Notes
2,35,2,5,12/13/2021,9:35,11:59,SM,Pasteuria,STD,10,C6,C,6,SMPasteuriaSTD,Past,N,-3.63323011400809,-1.38868643046085,0.154440217956442,0.000276078873076311,0.00555746771502614,
2,35,2,5,12/13/2021,9:35,11:59,SM,Uninf,MID,9,D1,D,1,SMUninfMID,Past,N,-2.03049986818787,-1.38868643046085,0.154440217956442,7.89430528404232e-05,0.00158912365367772,
2,35,2,5,12/13/2021,9:35,11:59,SM,NA,NA,NA,D2,D,2,SMNANA,Past,N,NA,-1.38868643046085,0.154440217956442,NA,NA,
2,35,2,5,12/13/2021,9:35,11:59,SM,Blank,Blank,1,D3,D,3,SMBlankBlank,Past,N,-1.23849389630224,-1.38868643046085,0.154440217956442,-1.84736817015093e-05,-0.000371875212651382,
2,35,2,5,12/13/2021,9:35,11:59,SM,Pasteuria,STD,7,D4,D,4,SMPasteuriaSTD,Past,N,-2.35247821135188,-1.38868643046085,0.154440217956442,0.000118546389049597,0.00238633881156839,
2,35,2,5,12/13/2021,9:35,11:59,SM,NA,NA,NA,D5,D,5,SMNANA,Past,N,NA,-1.38868643046085,0.154440217956442,NA,NA,
2,35,2,5,12/13/2021,9:35,11:59,SM,Blank,Blank,3,D6,D,6,SMBlankBlank,Past,N,-1.35001957860337,-1.38868643046085,0.154440217956442,-4.75602277847004e-06,-9.57387385306019e-05,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,A1,A,1,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,Blank,Blank,3,A2,A,2,MBlankBlank,Past,N,-1.64273320230915,-1.15712029461548,0.394035025869464,5.97303876463206e-05,0.00120237270332043,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,A3,A,3,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,A4,A,4,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,Uninf,MID,9,A5,A,5,MUninfMID,Past,N,-0.958826767210842,-1.15712029461548,0.394035025869464,-2.43901038707709e-05,-0.000490972790918618,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,A6,A,6,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,B1,B,1,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,B2,B,2,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,B3,B,3,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,B4,B,4,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,B5,B,5,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,Blank,Blank,1,B6,B,6,MBlankBlank,Past,N,-1.27744673911355,-1.15712029461548,0.394035025869464,1.48001526732616e-05,0.000297927073312755,
2,35,3,5,12/13/2021,12:34,15:14,M,Pasteuria,STD,8,C1,C,1,MPasteuriaSTD,Past,N,-2.57644649073405,-1.15712029461548,0.394035025869464,0.000174577122122584,0.00351423746832761,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,C2,C,2,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,Blank,Blank,2,C3,C,3,MBlankBlank,Past,N,-0.72783512817037,-1.15712029461548,0.394035025869464,-5.2802075472749e-05,-0.00106290577926644,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,C4,C,4,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,Pasteuria,MID,8,C5,C,5,MPasteuriaMID,Past,N,-0.946344904082015,-1.15712029461548,0.394035025869464,-2.59253730356167e-05,-0.000521877759206964,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,C6,C,6,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,D1,D,1,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,Uninf,MID,10,D2,D,2,MUninfMID,Past,N,-1.85090471406506,-1.15712029461548,0.394035025869464,8.5335483592298e-05,0.00171780328471296,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,D3,D,3,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,D4,D,4,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,NA,NA,NA,D5,D,5,MNANA,Past,N,NA,-1.15712029461548,0.394035025869464,NA,NA,
2,35,3,5,12/13/2021,12:34,15:14,M,Blank,Blank,4,D6,D,6,MBlankBlank,Past,N,-0.980466108868873,-1.15712029461548,0.394035025869464,-2.17284648468331e-05,-0.000437393997366751,
2,35,4,5,12/13/2021,12:34,15:14,M+,Uninf,STD,6,A1,A,1,M+UninfSTD,Past,N,-1.35440820360677,-0.905857415370901,0.123335443510745,5.51717469530116e-05,0.00111060726616412,
2,35,4,5,12/13/2021,12:34,15:14,M+,Uninf,MID,10,A2,A,2,M+UninfMID,Past,N,-1.50036246378412,-0.905857415370901,0.123335443510745,7.31241209548257e-05,0.00147198855482064,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,A3,A,3,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,A4,A,4,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,Blank,Blank,3,A5,A,5,M+BlankBlank,Past,N,-0.907913655843391,-0.905857415370901,0.123335443510745,2.52917578116254e-07,5.09123084748019e-06,
2,35,4,5,12/13/2021,12:34,15:14,M+,Pasteuria,STD,7,A6,A,6,M+PasteuriaSTD,Past,N,-1.79690529605988,-0.905857415370901,0.123335443510745,0.000109598889324744,0.0022062256421071,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,B1,B,1,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,B2,B,2,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,B3,B,3,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,B4,B,4,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,Blank,Blank,1,B5,B,5,M+BlankBlank,Past,N,-0.73231445717496,-0.905857415370901,0.123335443510745,-2.13457838581008e-05,-0.000429690629063569,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,B6,B,6,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,C1,C,1,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,C2,C,2,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,C3,C,3,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,C4,C,4,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,Pasteuria,MID,10,C5,C,5,M+PasteuriaMID,Past,N,-1.60604774237677,-0.905857415370901,0.123335443510745,8.61234102217218e-05,0.00173366424776326,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,C6,C,6,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,Blank,Blank,2,D1,D,1,M+BlankBlank,Past,N,-0.971480371205893,-0.905857415370901,0.123335443510745,8.071623567704e-06,0.000162481782417882,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,D2,D,2,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,Uninf,STD,10,D3,D,3,M+UninfSTD,Past,N,-2.3627845953293,-0.905857415370901,0.123335443510745,0.000179202043134882,0.00360733712830518,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,D4,D,4,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
2,35,4,5,12/13/2021,12:34,15:14,M+,Blank,Blank,4,D5,D,5,M+BlankBlank,Past,N,-1.01172117725936,-0.905857415370901,0.123335443510745,1.30212427122805e-05,0.000262117615798207,
2,35,4,5,12/13/2021,12:34,15:14,M+,NA,NA,NA,D6,D,6,M+NANA,Past,N,NA,-0.905857415370901,0.123335443510745,NA,NA,
1,36,2,5,12/14/2021,9:26,11:48,S,Uninf,STD,1,A1,A,1,SUninfSTD,Past,N,-2.07684824971067,-1.21551441344114,0.405380864960185,0.000105944061861152,0.00213265396526499,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,A2,A,2,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Blank,Blank,4,A3,A,3,SBlankBlank,Past,N,-1.18894763585672,-1.21551441344114,0.405380864960185,-3.26771364288386e-06,-6.57790756312521e-05,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,A4,A,4,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,A5,A,5,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Uninf,MID,1,A6,A,6,SUninfMID,Past,N,-3.68317868346451,-1.21551441344114,0.405380864960185,0.000303522705212874,0.00610991205593516,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,B1,B,1,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,B2,B,2,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Pasteuria,STD,5,B3,B,3,SPasteuriaSTD,Past,N,-2.71674231818897,-1.21551441344114,0.405380864960185,0.000184651032283983,0.00371702527987658,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,B4,B,4,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Blank,Blank,1,B5,B,5,SBlankBlank,Past,N,-1.76184940880785,-1.21551441344114,0.405380864960185,6.71992044301051e-05,0.00135271998517801,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,B6,B,6,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,C1,C,1,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Blank,Blank,3,C2,C,2,SBlankBlank,Past,N,-0.784262693716221,-1.21551441344114,0.405380864960185,-5.30439615261656e-05,-0.00106777494552171,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,C3,C,3,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Uninf,MID,4,C4,C,4,SUninfMID,Past,N,-2.84813449097673,-1.21551441344114,0.405380864960185,0.000200812269536877,0.00404235098577734,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,C5,C,5,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Pasteuria,STD,1,C6,C,6,SPasteuriaSTD,Past,N,-3.58044080465637,-1.21551441344114,0.405380864960185,0.000290885946119472,0.00585553409538498,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Uninf,MID,3,D1,D,1,SUninfMID,Past,N,-3.31452838986206,-1.21551441344114,0.405380864960185,0.000258178719099773,0.00519713761547843,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,D2,D,2,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Pasteuria,STD,5,D3,D,3,SPasteuriaSTD,Past,N,-1.76630722466453,-1.21551441344114,0.405380864960185,6.77475157804763e-05,0.00136375749266099,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Uninf,MID,2,D4,D,4,SUninfMID,Past,N,-2.71996472772506,-1.21551441344114,0.405380864960185,0.000185047388656922,0.00372500393366384,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,NA,NA,NA,D5,D,5,SNANA,Past,N,NA,-1.21551441344114,0.405380864960185,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,2,5,12/14/2021,9:26,11:48,S,Blank,Blank,2,D6,D,6,SBlankBlank,Past,N,-1.12699791538378,-1.21551441344114,0.405380864960185,-1.08875292610556e-05,-0.00021916596402505,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Pasteuria,MID,5,A1,A,1,SMPasteuriaMID,Past,N,-3.56857245015755,-2.91071851454025,0.449698185120674,8.09160340809283e-05,0.00162883976604909,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Blank,Blank,1,A2,A,2,SMBlankBlank,Past,N,-3.47443793159264,-2.91071851454025,0.449698185120674,6.93374882974442e-05,0.00139576363942755,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,NA,NA,NA,A3,A,3,SMNANA,Past,N,NA,-2.91071851454025,0.449698185120674,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Uninf,MID,2,A4,A,4,SMUninfMID,Past,N,-3.22862475127972,-2.91071851454025,0.449698185120674,3.91024671189541e-05,0.000787132663104545,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Pasteuria,STD,5,A5,A,5,SMPasteuriaSTD,Past,N,-3.10018218577971,-2.91071851454025,0.449698185120674,2.33040315624535e-05,0.000469110155352188,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Uninf,MID,5,A6,A,6,SMUninfMID,Past,N,-2.19991340553951,-2.91071851454025,0.449698185120674,-8.74290284070915e-05,-0.00175994634183475,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,NA,NA,NA,B1,B,1,SMNANA,Past,N,NA,-2.91071851454025,0.449698185120674,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Pasteuria,MID,2,B2,B,2,SMPasteuriaMID,Past,N,-4.77913165824941,-2.91071851454025,0.449698185120674,0.000229814816676227,0.00462617225969245,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Pasteuria,MID,4,B3,B,3,SMPasteuriaMID,Past,N,-2.65508107433011,-2.91071851454025,0.449698185120674,-3.14434051458478e-05,-0.000632955745585917,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Uninf,MID,3,B4,B,4,SMUninfMID,Past,N,-3.65493062368007,-2.91071851454025,0.449698185120674,9.15380894241973e-05,0.00184266174010909,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,NA,NA,NA,B5,B,5,SMNANA,Past,N,NA,-2.91071851454025,0.449698185120674,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Pasteuria,MID,1,B6,B,6,SMPasteuriaMID,Past,N,-3.86799854223953,-2.91071851454025,0.449698185120674,0.000117745443407011,0.00237021577578313,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,NA,NA,NA,C1,C,1,SMNANA,Past,N,NA,-2.91071851454025,0.449698185120674,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,NA,NA,NA,C2,C,2,SMNANA,Past,N,NA,-2.91071851454025,0.449698185120674,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,NA,NA,NA,C3,C,3,SMNANA,Past,N,NA,-2.91071851454025,0.449698185120674,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Pasteuria,MID,3,C4,C,4,SMPasteuriaMID,Past,N,-2.88945302772476,-2.91071851454025,0.449698185120674,-2.61565487830579e-06,-5.26531327002956e-05,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Blank,Blank,3,C5,C,5,SMBlankBlank,Past,N,-3.06726653843312,-2.91071851454025,0.449698185120674,1.92554069388229e-05,0.000387611341678506,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Pasteuria,STD,2,C6,C,6,SMPasteuriaSTD,Past,N,-3.29364947873148,-2.91071851454025,0.449698185120674,4.71005085955209e-05,0.000948133238027835,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Blank,Blank,2,D1,D,1,SMBlankBlank,Past,N,-2.60061435989083,-2.91071851454025,0.449698185120674,-3.81428110218789e-05,-0.000767814785870421,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Uninf,STD,2,D2,D,2,SMUninfSTD,Past,N,-4.34838726326453,-2.91071851454025,0.449698185120674,0.000176833256093086,0.00355965344515382,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Uninf,STD,5,D3,D,3,SMUninfSTD,Past,N,-4.95867537491958,-2.91071851454025,0.449698185120674,0.000251898693826657,0.00507072070673061,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Pasteuria,STD,4,D4,D,4,SMPasteuriaSTD,Past,N,-3.05645003893159,-2.91071851454025,0.449698185120674,1.79249775001345e-05,0.000360829797077707,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,NA,NA,NA,D5,D,5,SMNANA,Past,N,NA,-2.91071851454025,0.449698185120674,NA,NA,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,1,5,12/14/2021,9:26,11:48,SM,Blank,Blank,4,D6,D,6,SMBlankBlank,Past,N,-2.50055522824441,-2.91071851454025,0.449698185120674,-5.04500842143881e-05,-0.00101556019523563,Plate 1 and 2 were switched, correct records now (2/20/23 MF)
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,A1,A,1,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,Uninf,MID,2,A2,A,2,MUninfMID,Past,N,-2.06588233097977,-1.68119595769305,0.32073252503475,4.73164239142676e-05,0.000952479613394206,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,A3,A,3,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,Uninf,STD,1,A4,A,4,MUninfSTD,Past,N,-1.56068553453972,-1.68119595769305,0.32073252503475,-1.48227820478588e-05,-0.000298382602623397,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,A5,A,5,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,Blank,Blank,4,A6,A,6,MBlankBlank,Past,N,-1.46809027300225,-1.68119595769305,0.32073252503475,-2.62119992169679e-05,-0.000527647544237564,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,B1,B,1,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,B2,B,2,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,B3,B,3,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,B4,B,4,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,B5,B,5,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,B6,B,6,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,C1,C,1,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,C2,C,2,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,Blank,Blank,2,C3,C,3,MBlankBlank,Past,N,-2.09541055608641,-1.68119595769305,0.32073252503475,5.09483956023833e-05,0.00102559120347598,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,C4,C,4,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,C5,C,5,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,C6,C,6,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,Blank,Blank,3,D1,D,1,MBlankBlank,Past,N,-1.3916998512638,-1.68119595769305,0.32073252503475,-3.56080210907968e-05,-0.00071678946455774,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,D2,D,2,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,D3,D,3,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,D4,D,4,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,NA,NA,NA,D5,D,5,MNANA,Past,N,NA,-1.68119595769305,0.32073252503475,NA,NA,
1,36,3,5,12/14/2021,12:27,15:05,M,Blank,Blank,1,D6,D,6,MBlankBlank,Past,N,-1.76958315041972,-1.68119595769305,0.32073252503475,1.08716247053814e-05,0.000218845805319328,
1,36,4,5,12/14/2021,12:27,15:05,M+,NA,NA,NA,A1,A,1,M+NANA,Past,N,NA,-1.17614292150144,0.569101729886032,NA,NA,
1,36,4,5,12/14/2021,12:27,15:05,M+,Blank,Blank,2,A2,A,2,M+BlankBlank,Past,N,-1.28510898808165,-1.17614292150144,0.569101729886032,1.34028261893658e-05,0.000269798891191934,
1,36,4,5,12/14/2021,12:27,15:05,M+,Uninf,STD,4,A3,A,3,M+UninfSTD,Past,N,-3.71595412407415,-1.17614292150144,0.569101729886032,0.000312396777916444,0.00628854713945802,
1,36,4,5,12/14/2021,12:27,15:05,M+,NA,NA,NA,A4,A,4,M+NANA,Past,N,NA,-1.17614292150144,0.569101729886032,NA,NA,
1,36,4,5,12/14/2021,12:27,15:05,M+,Uninf,MID,5,A5,A,5,M+UninfMID,Past,N,-2.08359332665248,-1.17614292150144,0.569101729886032,0.000111616399833578,0.00224683812864993,
1,36,4,5,12/14/2021,12:27,15:05,M+,Pasteuria,MID,3,A6,A,6,M+PasteuriaMID,Past,N,-2.61772700577471,-1.17614292150144,0.569101729886032,0.000177314842365613,0.00356934777681979,
1,36,4,5,12/14/2021,12:27,15:05,M+,NA,NA,NA,B1,B,1,M+NANA,Past,N,NA,-1.17614292150144,0.569101729886032,NA,NA,
1,36,4,5,12/14/2021,12:27,15:05,M+,NA,NA,NA,B2,B,2,M+NANA,Past,N,NA,-1.17614292150144,0.569101729886032,NA,NA,
1,36,4,5,12/14/2021,12:27,15:05,M+,Pasteuria,STD,2,B3,B,3,M+PasteuriaSTD,Past,N,-2.19010735679069,-1.17614292150144,0.569101729886032,0.000124717625540578,0.00251056580213184,
1,36,4,5,12/14/2021,12:27,15:05,M+,NA,NA,NA,B4,B,4,M+NANA,Past,N,NA,-1.17614292150144,0.569101729886032,NA,NA,
1,36,4,5,12/14/2021,12:27,15:05,M+,Blank,Blank,1,B5,B,5,M+BlankBlank,Past,N,-1.6032438317526,-1.17614292150144,0.569101729886032,5.25334119608932e-05,0.00105749758277278,
